id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"236,Gerard Badia, Pomocnik,""1,90"",Piast Gliwice,PIA,SD Noja,Hiszpania,2, 27,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,15,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,16,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,17,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,18,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,19,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,20,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,21,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,22,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,23,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,24,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,25,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,26,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,27,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,28,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,29,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1191,Filip Bainovic, Pomocnik,""1,50"",Gornik Zabrze,GOR,FK Rad Belgrad,Serbia,0, 14,active,30,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,15,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,16,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,17,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,18,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,19,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,20,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,21,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,22,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,23,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,24,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,25,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,26,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,27,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,28,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,29,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1448,Bartosz Bajorek, Napastnik,""0,50"",PGE FKS Stal Mielec,STM,UKS SMS Stal Mielec,Polska,4, 0,active,30,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,15,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,16,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,17,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,18,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,19,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,20,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,21,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,22,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,23,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,24,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,25,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,26,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,27,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,28,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,29,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1586,Makana Baku, Pomocnik,""1,70"",Warta Poznan,WAR,KSV Holstein Kiel von 1900,Niemcy,1, 0,active,30,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,15,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,16,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,17,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,18,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,19,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,20,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,21,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,22,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,23,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,24,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,25,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,26,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,27,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,28,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,29,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1482,Filip Balcewicz, Obronca,""0,50"",Pogon Szczecin,POG,AP Pogon Szczecin,Polska,3, 0,active,30,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,22,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,23,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,24,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,25,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,26,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,27,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,28,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,29,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"745,Sasa Balic, Obronca,""1,90"",Zaglebie Lubin,ZAG,FK Sarajevo,Czarnogora,7, 38,active,30,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,15,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,16,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,17,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,18,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,19,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,20,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,21,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,22,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,23,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,24,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,25,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,26,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,27,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,28,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,29,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"289,Przemyslaw Bargiel, Pomocnik,""0,80"",Slask Wroclaw,SLA,AC Spezia 1906 (ME),Polska,1, 5,active,30,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,15,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,16,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,17,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,18,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,19,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,20,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,21,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,22,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,23,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,24,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,25,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,26,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,27,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,28,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,29,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"553,Jakub Bartkowski, Obronca,""1,80"",Pogon Szczecin,POG,Wisla Krakow,Polska,1, 34,active,30,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,15,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,16,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,17,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,18,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,19,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,20,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,21,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,22,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,23,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,24,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,25,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,26,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,27,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,28,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,29,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1262,Daniel Bartl, Pomocnik,""1,50"",Rakow Czestochowa,RCZ,FC Slovan Liberec,Czechy,0, 20,active,30,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1505,Mateusz Bartolewski, Obronca,""1,00"",Zaglebie Lubin,ZAG,Ruch Chorzow,Polska,1, 11,active,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
